"source","target","value"
"IDN","MAR",2
"IDN","MMR",3
"IDN","NPL",3
"IDN","NZL",3
"IDN","NIC",2
"IDN","NOR",7
"IDN","NLD",3
"IDN","PAK",2
"IDN",NA,1
"IDN","QAT",2
"IDN","KOR",6
"IDN","RUS",1
"IDN","ZAF",1
"IDN","SAU",2
"IDN","SEN",2
"IDN","SGP",2
"IDN","SVK",5
"IDN","SVN",3
"IDN","ESP",8
"IDN","LKA",2
"IDN","SDN",2
"IDN","SWE",2
"IDN","CHE",4
"IDN","THA",2
"IDN","TUR",3
"IDN","ARE",2
"IDN","GBR",4
"IDN","UKR",1
"IDN","URY",2
"IDN","USA",3
"IDN","VEN",3
"IDN",NA,9
"IRL","DZA",5
"IRL","ARG",5
"IRL","AUS",3
"IRL","AUT",8
"IRL","AZE",4
"IRL","BRA",6
"IRL","KHM",2
"IRL","CAN",1
"IRL","CHL",5
"IRL","CRI",3
"IRL","CZE",2
"IRL","DNK",2
"IRL","ECU",8
"IRL","EGY",4
"IRL","EST",1
"IRL","TLS",1
"IRL","FRA",6
"IRL","GHA",3
"IRL","GRC",2
"IRL","HND",1
"IRL","HUN",3
"IRL","IDN",6
"IRL","IRN",8
"IRL","IRQ",4
"IRL","LVA",2
"IRL","MYS",4
"IRL","MEX",4
"IRL","MDA",4
"IRL","NOR",3
"IRL","NLD",3
"IRL","PAK",3
"IRL","PER",5
"IRL","PRT",3
"IRL","ROU",1
"IRL","SVK",2
"IRL","SVN",3
"IRL","ESP",7
"IRL","LKA",3
"IRL","SWE",3
"IRL","CHE",4
"IRL","THA",2
"IRL","TUR",6
"IRL","GBR",3
"IRL","URY",6
"IRL","USA",1
"IRL","UZB",3
"IRN","AFG",1
"IRN","DZA",5
"IRN","AGO",3
"IRN","ARG",3
"IRN","ARM",4
"IRN","AUS",12
"IRN","AUT",15
"IRN","BHR",2
"IRN","BEL",8
"IRN","BEN",3
"IRN","BFA",3
"IRN","BTN",1
"IRN","BLR",1
"IRN","BGD",5
"IRN","BOL",6
"IRN","BIH",4
"IRN","BRA",7
"IRN","BRN",2
"IRN","CAN",11
"IRN","CHL",12
"IRN","CHN",3
"IRN","CRI",2
"IRN","CUB",4
"IRN","CYP",1
"IRN","CZE",15
"IRN","DNK",7
"IRN","DJI",3
"IRN","VNM",2
"IRN","EGY",4
"IRN","ERI",4
"IRN","EST",8
"IRN","ETH",2
"IRN","FIN",2
"IRN","FRA",14
"IRN","GHA",4
"IRN","DEU",11
"IRN","GRC",2
"IRN","GTM",3
"IRN","HUN",6
"IRN","ISL",6
"IRN","IND",4
"IRN","IDN",4
"IRN","IRL",6
"IRN","IRQ",2
"IRN","ISR",13
"IRN","ITA",10
"IRN","JPN",4
"IRN","KWT",8
"IRN","KGZ",2
"IRN","KAZ",6
"IRN","LAO",1
"IRN","LVA",5
"IRN","LBN",7
"IRN","LBY",3
"IRN","LTU",5
"IRN","LUX",12
"IRN","MRT",1
"IRN","MKD",3
"IRN","MYS",5
"IRN","MEX",7
"IRN","MLI",2
"IRN","MNE",1
"IRN","MMR",2
"IRN","NZL",9
"IRN","NIC",2
"IRN","NER",2
"IRN","NOR",5
"IRN","NLD",10
"IRN","OMN",1
"IRN","PAK",8
"IRN","PRY",3
"IRN","PER",4
"IRN",NA,2
"IRN","POL",10
"IRN","PRT",5
"IRN","PRK",3
"IRN","QAT",5
"IRN","KOR",3
"IRN","ROU",4
"IRN","RUS",5
"IRN","ZAF",3
"IRN","SEN",3
"IRN","SLE",4
"IRN","SGP",2
"IRN","SVK",5
"IRN","SVN",8
"IRN","ESP",9
"IRN","LKA",7
"IRN","SDN",5
"IRN","SWE",4
"IRN","CHE",2
"IRN","SYR",4
"IRN","TJK",8
"IRN","THA",1
"IRN","TKM",2
"IRN","TUN",2
"IRN","GBR",6
"IRN","URY",6
"IRN","USA",9
"IRN","UZB",4
"IRN","VEN",6
"IRN","YEM",1
"IRN","ZWE",5
"IRQ","AFG",2
"IRQ","DZA",7
"IRQ","AGO",2
"IRQ","ARG",7
"IRQ","ARM",1
"IRQ","AUS",9
"IRQ","AUT",14
"IRQ","AZE",2
"IRQ","BHR",3
"IRQ","BEL",7
"IRQ","BTN",2
"IRQ","BGD",6
"IRQ","BIH",4
"IRQ","BWA",2
"IRQ","BRA",6
"IRQ","BGR",2
"IRQ","CAN",8
"IRQ","CHL",14
"IRQ","CHN",2
"IRQ","CRI",2
"IRQ","CUB",1
"IRQ","CZE",4
"IRQ","DNK",5
"IRQ","DJI",2
"IRQ","VNM",2
"IRQ","EGY",3
"IRQ","EST",3
"IRQ","FRA",10
"IRQ","GHA",2
"IRQ","DEU",9
"IRQ","GRC",8
"IRQ","GTM",2
"IRQ","HUN",3
"IRQ","IND",3
"IRQ","IDN",2
"IRQ","IRL",2
"IRQ","IRN",2
"IRQ","ISR",5
"IRQ","ITA",10
"IRQ","JOR",4
"IRQ","JPN",4
"IRQ","KWT",5
"IRQ","KGZ",2
"IRQ","KAZ",6
"IRQ","LVA",6
"IRQ","LBN",5
"IRQ","LBY",2
"IRQ","MDV",2
"IRQ","MYS",6
"IRQ","MEX",7
"IRQ","MNE",2
"IRQ","MAR",3
"IRQ","NAM",2
"IRQ","NZL",4
"IRQ","NIC",3
"IRQ","NGA",4
"IRQ","NOR",15
"IRQ","NLD",7
"IRQ","OMN",2
"IRQ","PAK",6
"IRQ","PRY",3
"IRQ","PHL",5
"IRQ",NA,3
"IRQ","POL",6
"IRQ","PRT",5
"IRQ","QAT",3
"IRQ","KOR",6
"IRQ","ROU",2
"IRQ","RUS",3
"IRQ","SAU",2
"IRQ","SLE",5
"IRQ","SGP",2
"IRQ","SVK",6
"IRQ","SVN",5
"IRQ","ESP",11
"IRQ","LKA",1
"IRQ","SDN",5
"IRQ","SWE",6
"IRQ","CHE",7
"IRQ","TJK",3
"IRQ","THA",2
"IRQ","TKM",2
"IRQ","TGO",3
"IRQ","TUN",4
"IRQ","TUR",3
"IRQ","ARE",4
"IRQ","GBR",6
"IRQ","UKR",4
"IRQ","URY",8
"IRQ","USA",10
"IRQ","UZB",3
"IRQ","VEN",3
"IRQ","YEM",1
"IRQ","YUG",2
"ISR","DZA",2
"ISR","ARG",5
"ISR","AUS",2
"ISR","AUT",6
"ISR","AZE",4
"ISR","BHR",6
"ISR","BEL",6
"ISR","BFA",1
"ISR","BOL",6
"ISR","BRA",9
"ISR","CAN",8
"ISR","CHL",5
"ISR","CHN",1
"ISR","CRI",2
"ISR","CUB",12
"ISR","CYP",3
"ISR","CZE",4
"ISR","DNK",7
"ISR","ECU",2
"ISR","EGY",17
"ISR","EST",3
"ISR","FIN",3
"ISR","FRA",11
"ISR","DEU",2
"ISR","GRC",3
"ISR","GTM",3
"ISR","HUN",1
"ISR","IDN",2
"ISR","IRL",5
"ISR","IRQ",3
"ISR","ITA",7
"ISR","JOR",23
"ISR","JPN",2
"ISR","KWT",6
"ISR","LVA",2
"ISR","LBY",5
"ISR","MKD",1
"ISR","MDV",9
"ISR","MYS",9
"ISR","MEX",10
"ISR","MAR",8
"ISR","NZL",3
"ISR","NIC",4
"ISR","NGA",3
"ISR","NOR",5
"ISR","NLD",3
"ISR","OMN",4
"ISR","PAK",20
"ISR","VAT",1
"ISR","PHL",1
"ISR",NA,18
"ISR","POL",2
"ISR","PRT",5
"ISR","PRK",1
"ISR","QAT",8
"ISR","KOR",3
"ISR","ROU",1
"ISR","RUS",5
"ISR","RWA",2
"ISR","ZAF",5
"ISR","SAU",11
"ISR","SVK",1
"ISR","SVN",10
"ISR","ESP",6
"ISR","SSD",1
"ISR","SDN",4
"ISR","SWE",4
"ISR","CHE",9
"ISR","SYR",9
"ISR","THA",2
"ISR","TUN",9
"ISR","TUR",6
"ISR","ARE",2
"ISR","GBR",6
"ISR","URY",7
"ISR","USA",3
"ISR","VEN",10
"ISR","YEM",4
"ITA","DZA",7
"ITA","AGO",1
"ITA","ARG",2
"ITA","ARM",2
"ITA","AUS",5
"ITA","AUT",4
"ITA","AZE",8
"ITA","BHR",2
"ITA","BEL",2
"ITA","BFA",2
"ITA","BLR",1
"ITA","BGD",6
"ITA","BIH",3
"ITA","BWA",2
"ITA","BRA",6
"ITA","BDI",1
"ITA","BGR",1
"ITA","CAN",8
"ITA","CIV",2
"ITA","TCD",1
"ITA","CHL",9
"ITA","CHN",2
"ITA","COL",1
"ITA","CRI",3
"ITA","CUB",5
"ITA","CYP",1
"ITA","CZE",8
"ITA","DNK",5
"ITA","DJI",2
"ITA","DOM",1
"ITA","COD",2
"ITA","VNM",4
"ITA","EGY",5
"ITA","EST",1
"ITA","ETH",1
"ITA","FIN",5
"ITA","FRA",6
"ITA","GAB",1
"ITA","GHA",5
"ITA","DEU",3
"ITA","GTM",2
"ITA","HUN",3
"ITA","IND",5
"ITA","IDN",2
"ITA","IRL",2
"ITA","IRN",11
"ITA","IRQ",1
"ITA","ISR",7
"ITA","JPN",4
"ITA","KEN",2
"ITA","KWT",3
"ITA","KGZ",6
"ITA","LBN",4
"ITA","LIE",3
"ITA","MRT",1
"ITA","MDV",2
"ITA","MYS",6
"ITA","MEX",9
"ITA","MDA",1
"ITA","MNE",2
"ITA","MAR",3
"ITA","NZL",1
"ITA","NIC",4
"ITA","NOR",10
"ITA","NLD",7
"ITA","PAK",10
"ITA","VAT",3
"ITA","PER",3
"ITA","PHL",6
"ITA","PRT",5
"ITA","QAT",2
"ITA","ROU",2
"ITA","RUS",6
"ITA","SAU",2
"ITA","SEN",2
"ITA","SLE",4
"ITA","SVN",7
"ITA","ESP",9
"ITA","LKA",2
"ITA","SSD",1
"ITA","SDN",2
"ITA","SWE",6
"ITA","CHE",2
"ITA","THA",2
"ITA","TGO",3
"ITA","TTO",3
"ITA","TUN",2
"ITA","TUR",2
"ITA","GBR",6
"ITA","URY",7
"ITA","USA",7
"ITA","UZB",5
"ITA","VEN",2
"ITA","YEM",4
"ITA","YUG",2
"JAM","DZA",3
"JAM","ARG",7
"JAM","AUS",3
"JAM","AZE",4
"JAM","BEL",5
"JAM","BGD",2
"JAM","BRA",5
"JAM","CAN",6
"JAM","CHL",2
"JAM","CHN",2
"JAM","COL",2
"JAM","CRI",3
"JAM","CUB",2
"JAM","ECU",4
"JAM","FRA",4
"JAM","GHA",3
"JAM","DEU",2
"JAM","HTI",3
"JAM","HUN",5
"JAM","ITA",1
"JAM","LVA",1
"JAM","MDV",2
"JAM","MYS",2
"JAM","MUS",3
"JAM","MEX",4
"JAM","MDA",4
"JAM","MAR",3
"JAM","NAM",1
"JAM","NIC",3
"JAM","NOR",5
"JAM","NLD",5
"JAM","PAN",4
"JAM","PRT",4
"JAM","ZAF",3
"JAM","SVK",3
"JAM","SVN",3
"JAM","ESP",10
"JAM","SWE",3
"JAM","TTO",3
"JAM","TUR",2
"JAM","GBR",4
"JAM","USA",6
"JOR","AFG",6
"JOR","ALB",1
"JOR","DZA",7
"JOR","ARG",3
"JOR","AUS",3
"JOR","AUT",4
"JOR","AZE",2
"JOR","BHR",4
"JOR","BEL",4
"JOR","BTN",4
"JOR","BGD",4
"JOR","BRA",6
"JOR","BRN",2
"JOR","KHM",1
"JOR","CAN",7
"JOR","TCD",1
"JOR","CHL",8
"JOR","CHN",2
"JOR","CRI",2
"JOR","CUB",4
"JOR","CYP",1
"JOR","CZE",7
"JOR","DNK",2
"JOR","DJI",4
"JOR","VNM",2
"JOR","ECU",2
"JOR","EGY",5
"JOR","EST",4
"JOR","FIN",3
"JOR","FRA",15
"JOR","DEU",7
"JOR","GRC",2
"JOR","GTM",1
"JOR","HUN",1
"JOR","IDN",3
"JOR","IRL",5
"JOR","IRQ",3
"JOR","ITA",5
"JOR","JPN",2
"JOR","KWT",3
"JOR","KGZ",1
"JOR","LBN",4
"JOR","LTU",2
"JOR","MDV",2
"JOR","MYS",4
"JOR","MEX",8
"JOR","MAR",4
"JOR","NIC",2
"JOR","NGA",4
"JOR","NOR",8
"JOR","NLD",5
"JOR","OMN",2
"JOR","PAK",4
"JOR","PHL",4
"JOR",NA,4
"JOR","QAT",3
"JOR","ROU",2
"JOR","RUS",3
"JOR","RWA",3
"JOR","SAU",4
"JOR","SLE",4
"JOR","SGP",2
"JOR","SVK",3
"JOR","SVN",6
"JOR","ESP",3
"JOR","LKA",2
"JOR","SDN",4
"JOR","SWE",3
"JOR","CHE",4
"JOR","THA",2
"JOR","TUN",2
"JOR","TUR",5
"JOR","ARE",5
"JOR","GBR",7
"JOR","UKR",2
"JOR","URY",5
"JOR","USA",3
"JOR","VEN",2
"JOR","YEM",2
"JPN","ALB",2
"JPN","DZA",6
"JPN","ARG",4
"JPN","ARM",3
"JPN","AUS",2
"JPN","AUT",5
"JPN","AZE",2
"JPN","BHR",2
"JPN","BEL",7
"JPN","BEN",2
"JPN","BFA",1
"JPN","BTN",1
"JPN","BLR",2
"JPN","BGD",4
"JPN","BWA",1
"JPN","BRA",6
"JPN","BGR",1
"JPN","KHM",2
"JPN","CAN",10
"JPN","TCD",1
"JPN","CHL",2
"JPN","CHN",3
"JPN","CRI",2
"JPN","CUB",2
"JPN","CZE",3
"JPN","VNM",1
"JPN","FIN",2
"JPN","FRA",6
"JPN","DEU",4
"JPN","GTM",3
"JPN","HUN",3
"JPN","IND",2
"JPN","IDN",2
"JPN","IRL",2
"JPN","IRN",5
"JPN","IRQ",2
"JPN","ITA",7
"JPN","JOR",2
"JPN","KWT",2
"JPN","LBY",3
"JPN","LUX",1
"JPN","MYS",2
"JPN","MEX",7
"JPN","MDA",3
"JPN","MMR",2
"JPN","NAM",3
"JPN","NPL",2
"JPN","NIC",2
"JPN","NOR",4
"JPN","NLD",5
"JPN","PAK",1
"JPN","PRY",1
"JPN","PER",1
"JPN","PHL",2
"JPN",NA,2
"JPN","POL",1
"JPN","PRT",8
"JPN","PRK",6
"JPN","QAT",1
"JPN","KOR",3
"JPN","RWA",2
"JPN","ZAF",3
"JPN","SEN",2
"JPN","SVK",5
"JPN","SVN",5
"JPN","ESP",6
"JPN","LKA",1
"JPN","SDN",2
"JPN","CHE",5
"JPN","THA",2
"JPN","TTO",3
"JPN","TUN",3
"JPN","TUR",3
"JPN","GBR",7
"JPN","UKR",2
"JPN","URY",3
"JPN","USA",4
"JPN","UZB",1
"JPN","ZWE",1
"KEN","DZA",4
"KEN","AGO",1
"KEN","ARG",8
"KEN","AUS",4
"KEN","AUT",8
"KEN","AZE",3
"KEN","BEL",2
"KEN","BFA",1
"KEN","BLR",2
"KEN","BOL",4
"KEN","BWA",3
"KEN","BRA",4
"KEN","TCD",1
"KEN","CHN",2
"KEN","CUB",1
"KEN","CZE",7
"KEN","DNK",5
"KEN","EGY",3
"KEN","FIN",3
"KEN","FRA",6
"KEN","DEU",6
"KEN","HUN",2
"KEN","IDN",2
"KEN","IRL",3
"KEN","JPN",3
"KEN","KWT",2
"KEN","LBY",2
"KEN","MYS",4
"KEN","MEX",3
"KEN","MAR",1
"KEN","NGA",1
"KEN","NER",5
"KEN","NOR",7
"KEN","NLD",6
"KEN","VAT",3
"KEN","PRT",1
"KEN","KOR",2
"KEN","SAU",1
"KEN","SEN",4
"KEN","SVK",4
"KEN","SVN",2
"KEN","SOM",1
"KEN","ESP",6
"KEN","SDN",3
"KEN","SWE",2
"KEN","TUR",1
"KEN","GBR",5
"KEN","URY",6
"KEN","USA",3
"KEN","VEN",1
"KEN","ZWE",2
"KIR","DZA",5
"KIR","ARG",4
"KIR","AUS",3
"KIR","CAN",5
"KIR","CHL",5
"KIR","CUB",1
"KIR","FRA",4
"KIR","DEU",7
"KIR","HUN",3
"KIR","IDN",1
"KIR","JPN",1
"KIR","LVA",1
"KIR","LBY",5
"KIR","MDV",1
"KIR","MEX",3
"KIR","MAR",2
"KIR","NZL",6
"KIR","NOR",4
"KIR","NLD",3
"KIR","PHL",4
"KIR","SVK",4
"KIR","SVN",4
"KIR","ESP",4
"KIR","SWE",3
"KIR","TUR",2
"KIR","GBR",4
"KIR","USA",1
"KWT","DZA",4
"KWT","ARM",2
"KWT","AUT",8
"KWT","AZE",2
"KWT","BHR",2
"KWT","BEL",3
"KWT","BTN",5
"KWT","BGD",4
"KWT","BRA",5
"KWT","CHL",6
"KWT","CHN",2
"KWT","CUB",2
"KWT","EGY",4
"KWT","FRA",7
"KWT","GRC",3
"KWT","HUN",5
"KWT","IDN",2
"KWT","IRN",5
"KWT","IRQ",1
"KWT","ISR",5
"KWT","ITA",6
"KWT","JOR",2
"KWT","KGZ",2
"KWT","KAZ",3
"KWT","LAO",1
"KWT","LBN",2
"KWT","LBY",2
"KWT","MAR",6
"KWT","NOR",7
"KWT","NLD",6
"KWT","OMN",3
"KWT","PAK",3
"KWT",NA,1
"KWT","QAT",3
"KWT","RUS",2
"KWT","SAU",2
"KWT","SEN",2
"KWT","SVK",5
"KWT","SVN",3
"KWT","SOM",2
"KWT","ESP",5
"KWT","SDN",3
"KWT","CHE",5
"KWT","SYR",2
"KWT","TUN",2
"KWT","ARE",2
"KWT","VEN",1
"KGZ","AFG",7
"KGZ","DZA",3
"KGZ","AGO",2
"KGZ","ARG",4
"KGZ","ARM",2
"KGZ","AUT",9
"KGZ","BEL",3
"KGZ","BGD",2
"KGZ","BRA",5
"KGZ","CAN",4
"KGZ","CHN",2
"KGZ","CZE",8
"KGZ","DNK",3
"KGZ","EGY",5
"KGZ","FRA",4
"KGZ","DEU",2
"KGZ","HUN",3
"KGZ","IRL",5
"KGZ","IRN",4
"KGZ","ITA",3
"KGZ","JOR",5
"KGZ","JPN",1
"KGZ","KWT",2
"KGZ","KAZ",3
"KGZ","LAO",2
"KGZ","LVA",2
"KGZ","LBN",3
"KGZ","LBY",2
"KGZ","LTU",6
"KGZ","MYS",3
"KGZ","MEX",3
"KGZ","NOR",9
"KGZ","NLD",3
"KGZ","PAK",7
"KGZ",NA,1
"KGZ","PRK",1
"KGZ","KOR",1
"KGZ","SAU",1
"KGZ","SGP",1
"KGZ","SVK",4
"KGZ","SVN",2
"KGZ","ESP",7
"KGZ","SWE",2
"KGZ","CHE",4
"KGZ","TJK",8
"KGZ","GBR",3
"KGZ","URY",9
"KAZ","AFG",1
"KAZ","DZA",6
"KAZ","ARG",2
"KAZ","ARM",4
"KAZ","AUS",4
"KAZ","AUT",5
"KAZ","AZE",5
"KAZ","BEL",6
"KAZ","BLR",4
"KAZ","BGD",3
"KAZ","BIH",1
"KAZ","BRA",6
"KAZ","BRN",2
"KAZ","CAN",6
"KAZ","CHL",3
"KAZ","CHN",2
"KAZ","CRI",2
"KAZ","CUB",4
"KAZ","CZE",10
"KAZ","DJI",2
"KAZ","VNM",2
"KAZ","EGY",7
"KAZ","EST",2
"KAZ","FIN",4
"KAZ","FRA",8
"KAZ","DEU",11
"KAZ","HUN",6
"KAZ","IND",3
"KAZ","IDN",2
"KAZ","IRL",5
"KAZ","IRN",8
"KAZ","IRQ",2
"KAZ","ITA",5
"KAZ","JOR",2
"KAZ","JPN",5
"KAZ","KEN",2
"KAZ","KWT",3
"KAZ","KGZ",4
"KAZ","LAO",3
"KAZ","LVA",3
"KAZ","LBN",3
"KAZ","LIE",4
"KAZ","MDV",1
"KAZ","MYS",6
"KAZ","MEX",6
"KAZ","MNE",2
"KAZ","MAR",5
"KAZ","NOR",10
"KAZ","NLD",5
"KAZ","PAK",6
"KAZ","PHL",7
"KAZ","PRT",6
"KAZ","PRK",1
"KAZ","QAT",1
"KAZ","KOR",6
"KAZ","RUS",5
"KAZ","SEN",1
"KAZ","SLE",5
"KAZ","SGP",2
"KAZ","SVN",12
"KAZ","ESP",12
"KAZ","LKA",4
"KAZ","SDN",5
"KAZ","SWE",4
"KAZ","CHE",2
"KAZ","TJK",5
"KAZ","THA",5
"KAZ","TUR",3
"KAZ","GBR",6
"KAZ","UKR",1
"KAZ","URY",7
"KAZ","USA",7
"KAZ","UZB",2
"KAZ","VEN",3
"KAZ","YUG",2
"LAO","DZA",2
"LAO","ARM",1
"LAO","AUS",5
"LAO","BEL",2
"LAO","BLR",5
"LAO","BRA",5
"LAO","KHM",1
"LAO","CAN",10
"LAO","CHN",2
"LAO","CUB",2
"LAO","DNK",3
"LAO","VNM",2
"LAO","EGY",3
"LAO","FIN",3
"LAO","FRA",6
"LAO","DEU",5
"LAO","HUN",3
"LAO","IDN",2
"LAO","IRN",3
"LAO","ITA",4
"LAO","JPN",2
"LAO","KGZ",3
"LAO","KAZ",2
"LAO","LBY",3
"LAO","LUX",3
"LAO","MDV",1
"LAO","MYS",4
"LAO","MEX",3
"LAO","MMR",1
"LAO","NZL",6
"LAO","NOR",3
"LAO","NLD",4
"LAO","PAK",3
"LAO","PHL",2
"LAO","PRK",2
"LAO","QAT",2
"LAO","RUS",1
"LAO","SVK",3
"LAO","SVN",3
"LAO","ESP",10
"LAO","CHE",5
"LAO","TJK",3
"LAO","THA",2
"LAO","GBR",4
"LAO","VEN",1
"LVA","DZA",3
"LVA","ARG",3
"LVA","AUS",3
"LVA","AUT",2
"LVA","AZE",4
"LVA","BEL",2
"LVA","BLR",3
"LVA","BRA",4
"LVA","CAN",5
"LVA","CHL",3
"LVA","CHN",1
"LVA","CRI",4
"LVA","CZE",6
"LVA","DJI",2
"LVA","ECU",10
"LVA","FIN",3
"LVA","FRA",4
"LVA","GEO",1
"LVA","HUN",3
"LVA","IRL",1
"LVA","IRN",6
"LVA","LTU",2
"LVA","MEX",3
"LVA","MDA",3
"LVA","MAR",1
"LVA","NOR",9
"LVA","NLD",3
"LVA","PRY",2
"LVA",NA,3
"LVA","POL",3
"LVA","RUS",5
"LVA","SVK",1
"LVA","SVN",2
"LVA","ESP",6
"LVA","SWE",2
"LVA","GBR",4
"LVA","UKR",1
"LVA","USA",2
"LVA","UZB",1
"LBR","DZA",4
"LBR","AGO",1
"LBR","ARG",4
"LBR","AUS",3
"LBR","AZE",4
"LBR","BGD",4
"LBR","BRA",5
"LBR","CAN",6
"LBR","CIV",3
"LBR","CHL",2
"LBR","CHN",1
"LBR","COG",2
"LBR","CUB",2
"LBR","CZE",4
"LBR","EGY",4
"LBR","FIN",2
"LBR","FRA",4
"LBR","GHA",3
"LBR","DEU",2
"LBR","HUN",3
"LBR","IND",1
"LBR","IRL",2
"LBR","ITA",3
"LBR","LVA",1
"LBR","LBY",2
"LBR","MEX",2
"LBR","MAR",1
"LBR","NOR",4
"LBR","PRT",4
"LBR","KOR",2
"LBR","ZAF",3
"LBR","SEN",3
"LBR","SVK",4
"LBR","SVN",2
"LBR","SDN",3
"LBR","SWE",4
"LBR","THA",4
"LBR","GBR",3
"LBR","USA",3
"LBN","DZA",5
"LBN","ARM",2
"LBN","AUS",3
"LBN","BHR",2
"LBN","BEL",7
"LBN","BGD",2
"LBN","BRA",3
"LBN","CAN",5
"LBN","CIV",2
"LBN","CUB",2
"LBN","EGY",4
"LBN","FIN",3
"LBN","FRA",6
"LBN","DEU",7
"LBN","GRC",3
"LBN","IRL",3
"LBN","IRN",3
"LBN","ISR",3
"LBN","ITA",1
"LBN","JOR",2
"LBN","KWT",3
"LBN","MYS",2
"LBN","MEX",4
"LBN","NIC",2
"LBN","NOR",11
"LBN","NLD",7
"LBN","OMN",1
"LBN","PAK",2
"LBN",NA,2
"LBN","POL",5
"LBN","QAT",3
"LBN","RUS",1
"LBN","SAU",3
"LBN","SVK",3
"LBN","ESP",8
"LBN","LKA",3
"LBN","SDN",3
"LBN","SYR",1
"LBN","THA",2
"LBN","TUN",1
"LBN","TUR",1
"LBN","ARE",2
"LBN","GBR",3
"LBN","USA",3
"LBN","VEN",1
"LBN","YEM",2
"LSO","DZA",3
"LSO","ARG",5
"LSO","AUS",6
"LSO","BLR",2
"LSO","BGD",3
"LSO","BWA",2
"LSO","BRA",7
"LSO","CAN",6
"LSO","TCD",5
"LSO","CHN",1
"LSO","CUB",2
"LSO","COD",2
"LSO","EGY",4
"LSO","ETH",1
"LSO","FRA",7
"LSO","GHA",2
"LSO","DEU",5
"LSO","HUN",2
"LSO","IDN",2
"LSO","IRL",3
"LSO","ITA",3
"LSO","KWT",2
"LSO","LVA",1
"LSO","LBY",1
"LSO","MEX",4
"LSO","MAR",2
"LSO","NPL",2
"LSO","NIC",1
"LSO","NGA",1
"LSO","NOR",6
"LSO","NLD",6
"LSO","PHL",3
"LSO","ZAF",2
"LSO","SEN",2
"LSO","SVK",7
"LSO","SVN",2
"LSO","ESP",8
"LSO","SDN",2
"LSO","TUN",1
"LSO","GBR",4
"LSO","USA",3
"LSO","VEN",1
"LSO","ZWE",2
"LBY","DZA",4
"LBY","AUS",4
"LBY","AZE",3
"LBY","BHR",1
"LBY","BLR",3
"LBY","BGD",2
"LBY","BRA",5
"LBY","CAN",6
"LBY","TCD",1
"LBY","CUB",2
"LBY","CZE",5
"LBY","VNM",3
"LBY","EGY",4
"LBY","FRA",5
"LBY","IRN",4
"LBY","IRQ",4
"LBY","ISR",4
"LBY","JOR",2
"LBY","JPN",1
"LBY","KWT",1
"LBY","MYS",1
"LBY","MEX",6
"LBY","MLT",1
"LBY","MAR",2
"LBY","MMR",3
"LBY","OMN",1
"LBY","PAK",2
"LBY","POL",2
"LBY","PRK",2
"LBY","QAT",1
"LBY","KOR",1
"LBY","SAU",2
"LBY","SVK",5
"LBY","SDN",4
"LBY","CHE",5
"LBY","SYR",1
"LBY","THA",3
"LBY","TUN",1
"LBY","ARE",1
"LBY","GBR",3
"LBY","USA",6
"LBY","VEN",2
"LBY","YEM",1
"LIE","DZA",5
"LIE","ARG",1
"LIE","AZE",5
"LIE","BLR",5
"LIE","BGD",3
"LIE","BRA",4
"LIE","BGR",1
"LIE","CAN",3
"LIE","CHL",2
"LIE","CHN",1
"LIE","CRI",2
"LIE","CUB",2
"LIE","VNM",2
"LIE","ECU",2
"LIE","FRA",5
"LIE","GTM",1
"LIE","HUN",2
"LIE","IDN",2
"LIE","IRN",2
"LIE","ITA",1
"LIE","KGZ",4
"LIE","LSO",2
"LIE","LBY",4
"LIE","MYS",6
"LIE","MEX",11
"LIE","MDA",3
"LIE","MAR",1
"LIE","NIC",1
"LIE","NOR",4
"LIE","NLD",5
"LIE","PER",2
"LIE","PHL",4
"LIE",NA,3
"LIE","RUS",2
"LIE","SVK",4
"LIE","SVN",4
"LIE","ESP",4
"LIE","LKA",2
"LIE","SWE",1
"LIE","CHE",3
"LIE","THA",2
"LIE","TGO",1
"LIE","TUN",4
"LIE","TUR",2
"LIE","GBR",5
"LIE","URY",2
"LIE","USA",3
"LTU","AFG",2
"LTU","DZA",4
"LTU","ARG",5
"LTU","AUS",3
"LTU","AZE",4
"LTU","BEL",2
"LTU","BLR",3
"LTU","BRA",3
"LTU","CAN",4
"LTU","CHL",3
"LTU","CHN",1
"LTU","DNK",2
"LTU","FIN",3
"LTU","FRA",4
"LTU","HUN",1
"LTU","IRL",4
"LTU","IRN",5
"LTU","LVA",1
"LTU","MYS",2
"LTU","MEX",3
"LTU","MDA",5
"LTU","NOR",5
"LTU","NLD",1
"LTU","POL",5
"LTU","ROU",2
"LTU","RUS",5
"LTU","SVK",3
"LTU","SVN",4
"LTU","ESP",8
"LTU","SWE",3
"LTU","CHE",5
"LTU","TUR",1
"LTU","GBR",3
"LTU","URY",9
"LTU","USA",2
"LUX","DZA",3
"LUX","ARG",6
"LUX","AUS",1
"LUX","AZE",1
"LUX","BEL",1
"LUX","BTN",1
"LUX","BLR",5
"LUX","BGD",3
"LUX","BRA",6
"LUX","BDI",2
"LUX","KHM",3
"LUX","CAN",7
"LUX","CPV",2
"LUX","TCD",1
"LUX","CHL",2
"LUX","CHN",1
"LUX","CRI",2
"LUX","CUB",3
"LUX","CYP",1
"LUX","CZE",4
"LUX","VNM",1
"LUX","ECU",4
"LUX","EGY",8
"LUX","FRA",7
"LUX","GHA",2
