"","SVM_LABEL","SVM_PROB","SLDA_LABEL","SLDA_PROB","LOGITBOOST_LABEL","LOGITBOOST_PROB","BAGGING_LABEL","BAGGING_PROB","FORESTS_LABEL","FORESTS_PROB","TREE_LABEL","TREE_PROB","CONSENSUS_CODE","CONSENSUS_AGREE","PROBABILITY_CODE"
"11315","2",0.669532183986617,"2",0.606457773156525,"1",0.5,"1",0.76,"1",0.525,"1",0.666666666666667,1,4,1
"11316","2",0.951230016291815,"2",0.993124557758864,"2",0.997527376843365,"2",0.68,"2",0.75,"2",0.9,2,6,2
"11317","2",0.914960247180825,"2",0.979552669064198,"2",0.880797077977882,"2",1,"2",0.98,"2",0.9,2,6,2
"11318","2",0.896777827199387,"2",0.994415278402642,"2",0.880797077977882,"2",1,"2",1,"2",0.9,2,6,2
"11319","2",0.961127967265274,"2",0.99830685122681,"2",0.880797077977882,"2",0.96,"2",0.915,"2",0.9,2,6,2
"11320","2",0.935720377229674,"2",0.988783986435511,"2",0.880797077977882,"2",0.92,"2",0.825,"2",0.9,2,6,2
"11321","2",0.925769932500176,"2",0.998631538576585,"2",0.982013790037908,"2",1,"2",0.945,"2",0.9,2,6,2
"11322","2",0.806233292901668,"2",0.989005323212071,"2",0.880797077977882,"2",0.96,"2",0.92,"2",0.9,2,6,2
"11323","2",0.970382377064737,"2",0.999697368927248,"2",0.997527376843365,"2",1,"2",0.885,"2",0.9,2,6,2
"11324","2",0.742105800019301,"2",0.99866943522029,"2",0.982013790037908,"2",1,"2",0.88,"2",0.9,2,6,2
"11325","2",0.91549035508529,"2",0.997663377669844,"2",0.880797077977882,"2",1,"2",1,"2",0.9,2,6,2
"11326","2",0.749298815392314,"2",0.975319114048537,"2",0.982013790037908,"2",0.96,"2",0.82,"2",0.9,2,6,2
"11327","2",0.896845046330306,"2",0.999037173435341,"2",0.997527376843365,"2",1,"2",0.995,"2",0.9,2,6,2
"11328","2",0.884000751420262,"2",0.999426980944862,"2",0.997527376843365,"2",0.72,"2",0.77,"2",0.9,2,6,2
"11329","2",0.922103401810065,"2",0.997238271915786,"2",0.997527376843365,"2",1,"2",0.945,"2",0.9,2,6,2
"11330","2",0.972464943034464,"2",0.9984492890317,"2",0.997527376843365,"2",1,"2",0.905,"2",0.9,2,6,2
"11331","2",0.936909892268576,"2",0.991813027095099,"2",0.982013790037908,"2",0.92,"2",0.84,"2",0.9,2,6,2
"11332","2",0.596701702219743,"2",0.993098546905238,"2",0.880797077977882,"2",0.88,"2",0.845,"2",0.9,2,6,2
"11333","2",0.803765434832173,"2",0.973146753058182,"2",0.982013790037908,"2",1,"2",0.83,"2",0.9,2,6,2
"11334","2",0.820165583456857,"2",0.99747299534784,"2",0.982013790037908,"2",1,"2",0.85,"2",0.9,2,6,2
"11335","2",0.946507922441075,"2",0.995883379577113,"2",0.982013790037908,"2",0.76,"2",0.725,"2",0.9,2,6,2
"11336","3",0.962954136131963,"3",0.997948354743147,"3",0.982013790037908,"3",0.8,"3",0.71,"3",0.533333333333333,3,6,3
"11337","2",0.74282089011111,"2",0.896467181997108,"2",0.119202922022118,"4",0.44,"2",0.65,"4",0.5875,2,4,2
"11338","2",0.956466072845624,"2",0.998994465730399,"2",0.997527376843365,"2",0.68,"2",0.73,"2",0.9,2,6,2
"11339","2",0.894912455711178,"2",0.998712863575471,"2",0.880797077977882,"2",0.96,"2",0.905,"2",0.9,2,6,2
"11340","2",0.891030047359841,"2",0.999270127799099,"2",0.880797077977882,"2",0.88,"2",0.85,"2",0.9,2,6,2
"11341","2",0.616704374717069,"2",0.965094468402761,"1",0.880797077977882,"2",0.76,"2",0.655,"2",0.9,2,5,2
"11342","2",0.909040009223843,"2",0.989671336257272,"2",0.880797077977882,"2",0.96,"2",0.795,"2",0.9,2,6,2
"11343","2",0.91071029323017,"2",0.994640469780969,"2",0.982013790037908,"2",0.96,"2",0.915,"2",0.9,2,6,2
"11344","2",0.909079106845882,"2",0.993183472477567,"2",0.982013790037908,"2",1,"2",0.855,"2",0.9,2,6,2
"11345","2",0.907992720130111,"2",0.995723896144021,"2",0.880797077977882,"2",1,"2",0.965,"2",0.9,2,6,2
"11346","3",0.393212318920999,"4",0.937241865165817,"2",0.880797077977882,"2",1,"2",0.465,"2",0.9,2,4,2
"11347","2",0.966162710509253,"2",0.998043863154456,"2",0.982013790037908,"2",1,"2",0.97,"2",0.9,2,6,2
"11348","2",0.880753211902117,"2",0.999053692797892,"2",0.982013790037908,"2",1,"2",0.975,"2",0.9,2,6,2
"11349","2",0.854939420687051,"2",0.998762841006667,"2",0.982013790037908,"2",0.96,"2",0.94,"2",0.9,2,6,2
"11350","2",0.936729916687413,"2",0.999127223808806,"2",0.982013790037908,"2",0.76,"2",0.705,"2",0.9,2,6,2
"11351","2",0.552383809432789,"2",0.998553391608076,"2",0.982013790037908,"2",1,"2",0.92,"2",0.9,2,6,2
"11352","2",0.955139635707665,"2",0.999772488535788,"2",0.880797077977882,"2",1,"2",0.905,"2",0.9,2,6,2
"11353","2",0.846812299796653,"2",0.994664069084184,"2",0.982013790037908,"2",1,"2",0.92,"2",0.9,2,6,2
"11354","2",0.928227543848923,"2",0.997129979413764,"2",0.982013790037908,"2",0.96,"2",0.875,"2",0.9,2,6,2
"11355","2",0.847885684197189,"1",0.999416811752263,"2",0.997527376843365,"2",0.48,"2",0.5,"2",0.9,2,5,1
"11356","2",0.803161383542854,"2",0.971346898563748,"2",0.880797077977882,"2",0.96,"2",0.91,"2",0.9,2,6,2
"11357","2",0.889003912361716,"2",0.999012695615259,"2",0.982013790037908,"2",1,"2",0.94,"2",0.9,2,6,2
"11358","2",0.936503465587166,"2",0.977048203850573,"2",0.982013790037908,"2",0.96,"2",0.85,"2",0.9,2,6,2
"11359","2",0.913945855547747,"2",0.99056962344331,"2",0.880797077977882,"2",1,"2",0.985,"2",0.9,2,6,2
"11360","2",0.904601972668313,"2",0.992213620977406,"2",0.880797077977882,"2",1,"2",0.89,"2",0.9,2,6,2
"11361","2",0.904601972668313,"2",0.992213620977406,"2",0.880797077977882,"2",1,"2",0.89,"2",0.9,2,6,2
"11362","2",0.543390588638359,"2",0.991444182054308,"2",0.880797077977882,"2",1,"2",0.905,"2",0.9,2,6,2
"11363","2",0.780207150512201,"2",0.973166670816848,"2",0.880797077977882,"2",0.92,"2",0.81,"2",0.9,2,6,2
"11364","2",0.805411975676615,"2",0.99909433107459,"2",0.880797077977882,"2",1,"2",0.91,"2",0.9,2,6,2
"11365","2",0.816277103523185,"2",0.952994761641825,"1",0.5,"4",0.92,"4",0.365,"4",0.5875,4,3,2
"11366","2",0.837394904381675,"2",0.987934008435846,"2",0.880797077977882,"2",0.88,"2",0.895,"2",0.9,2,6,2
"11367","2",0.783527910635219,"2",0.999731551999679,"2",0.880797077977882,"2",1,"2",0.98,"2",0.9,2,6,2
"11368","2",0.951634374272354,"2",0.99856019681697,"2",0.982013790037908,"2",1,"2",0.995,"2",0.9,2,6,2
"11369","2",0.951634374272354,"2",0.99856019681697,"2",0.982013790037908,"2",1,"2",0.995,"2",0.9,2,6,2
"11370","2",0.914675606204037,"2",0.997977372369238,"2",0.982013790037908,"2",1,"2",1,"2",0.9,2,6,2
"11371","2",0.904818964041449,"2",0.997323668418657,"2",0.982013790037908,"2",1,"2",0.995,"2",0.9,2,6,2
"11372","2",0.962679437436121,"2",0.997222422178288,"2",0.880797077977882,"2",1,"2",0.885,"2",0.9,2,6,2
"11373","2",0.940349482292734,"2",0.997715210535096,"2",0.880797077977882,"2",1,"2",0.995,"2",0.9,2,6,2
"11374","2",0.930426153491462,"2",0.990904051144006,"2",0.880797077977882,"2",1,"2",0.96,"2",0.9,2,6,2
"11375","2",0.712804958978489,"2",0.990360343093552,"2",0.880797077977882,"2",0.96,"2",0.69,"2",0.9,2,6,2
"11376","2",0.92657444048424,"2",0.994406052641965,"2",0.880797077977882,"2",0.92,"2",0.855,"2",0.9,2,6,2
"11377","2",0.922079109940884,"2",0.997099432819561,"2",0.880797077977882,"2",1,"2",0.975,"2",0.9,2,6,2
"11378","2",0.979746260593153,"2",0.999815223366526,"2",0.997527376843365,"2",1,"2",0.99,"2",0.9,2,6,2
"11379","2",0.979746260593153,"2",0.999815223366526,"2",0.997527376843365,"2",1,"2",0.99,"2",0.9,2,6,2
"11380","2",0.979746260593153,"2",0.999815223366526,"2",0.997527376843365,"2",1,"2",0.99,"2",0.9,2,6,2
"11381","2",0.979746260593153,"2",0.999815223366526,"2",0.997527376843365,"2",1,"2",0.99,"2",0.9,2,6,2
"11382","2",0.979746260593153,"2",0.999815223366526,"2",0.997527376843365,"2",1,"2",0.99,"2",0.9,2,6,2
"11383","2",0.979746260593153,"2",0.999815223366526,"2",0.997527376843365,"2",1,"2",0.99,"2",0.9,2,6,2
"11384","2",0.904615966457887,"2",0.987794968172898,"2",0.982013790037908,"2",1,"2",0.965,"2",0.9,2,6,2
"11385","2",0.889475415132051,"2",0.997405986490281,"2",0.982013790037908,"2",1,"2",0.98,"2",0.9,2,6,2
"11386","2",0.889475415132051,"2",0.997405986490281,"2",0.982013790037908,"2",1,"2",0.98,"2",0.9,2,6,2
"11387","2",0.893511912954243,"2",0.999191959607769,"2",0.982013790037908,"2",1,"2",0.98,"2",0.9,2,6,2
"11388","2",0.92228571919328,"2",0.998225601117842,"2",0.880797077977882,"2",1,"2",0.955,"2",0.9,2,6,2
"11389","2",0.959300380253007,"2",0.99988564785858,"2",0.997527376843365,"2",1,"2",1,"2",0.9,2,6,2
"11390","2",0.854216224458151,"2",0.99476809166389,"2",0.880797077977882,"2",0.92,"2",0.905,"2",0.9,2,6,2
"11391","2",0.875453286795773,"2",0.962205935675627,"2",0.982013790037908,"2",0.68,"2",0.72,"2",0.9,2,6,2
"11392","2",0.867037489413609,"2",0.998677931526128,"2",0.880797077977882,"2",0.92,"2",0.98,"2",0.9,2,6,2
"11393","2",0.930600938509547,"2",0.998697277323179,"2",0.997527376843365,"2",1,"2",0.99,"2",0.9,2,6,2
"11394","2",0.93869511351153,"2",0.999450986437949,"2",0.997527376843365,"2",1,"2",0.965,"2",0.9,2,6,2
"11395","2",0.93869511351153,"2",0.999450986437949,"2",0.997527376843365,"2",1,"2",0.965,"2",0.9,2,6,2
"11396","2",0.93869511351153,"2",0.999450986437949,"2",0.997527376843365,"2",1,"2",0.965,"2",0.9,2,6,2
"11397","2",0.93869511351153,"2",0.999450986437949,"2",0.997527376843365,"2",1,"2",0.965,"2",0.9,2,6,2
"11398","2",0.93869511351153,"2",0.999450986437949,"2",0.997527376843365,"2",1,"2",0.965,"2",0.9,2,6,2
"11399","2",0.93869511351153,"2",0.999450986437949,"2",0.997527376843365,"2",1,"2",0.965,"2",0.9,2,6,2
"11400","2",0.93869511351153,"2",0.999450986437949,"2",0.997527376843365,"2",1,"2",0.965,"2",0.9,2,6,2
"11401","2",0.93869511351153,"2",0.999450986437949,"2",0.997527376843365,"2",1,"2",0.965,"2",0.9,2,6,2
"11402","2",0.93869511351153,"2",0.999450986437949,"2",0.997527376843365,"2",1,"2",0.965,"2",0.9,2,6,2
"11403","2",0.93869511351153,"2",0.999450986437949,"2",0.997527376843365,"2",1,"2",0.965,"2",0.9,2,6,2
"11404","2",0.93869511351153,"2",0.999450986437949,"2",0.997527376843365,"2",1,"2",0.965,"2",0.9,2,6,2
"11405","2",0.93869511351153,"2",0.999450986437949,"2",0.997527376843365,"2",1,"2",0.965,"2",0.9,2,6,2
"11406","2",0.887619242450426,"2",0.99037634093315,"2",0.982013790037908,"2",0.92,"2",0.745,"2",0.9,2,6,2
"11407","2",0.493372487839708,"3",0.595666126543357,"2",0.5,"3",0.88,"3",0.56,"3",0.873015873015873,3,4,3
"11408","2",0.920362644804087,"2",0.998708779303866,"2",0.999664649869534,"2",1,"2",0.935,"2",0.9,2,6,2
"11409","3",0.46399495539576,"2",0.99755661945076,"2",0.997527376843365,"2",0.72,"2",0.76,"2",0.9,2,5,2
"11410","2",0.472361567896793,"1",0.523131586903194,"2",0.5,"1",0.44,"2",0.495,"2",0.567567567567568,2,4,2
"11411","2",0.459219312841849,"2",0.98842046663383,"2",0.880797077977882,"3",0.68,"3",0.415,"2",0.551020408163265,2,4,2
"11412","3",0.872266899159132,"3",0.99964799493041,"3",0.997527376843365,"3",0.84,"3",0.845,"3",0.873015873015873,3,6,3
"11413","2",0.869452781305695,"2",0.997408595029856,"2",0.982013790037908,"2",0.88,"2",0.915,"2",0.9,2,6,2
"11414","3",0.899606505447673,"3",0.997639835985413,"3",0.880797077977882,"3",0.88,"3",0.77,"3",0.873015873015873,3,6,3
"11415","2",0.952552747641329,"2",0.848111142851167,"2",0.880797077977882,"2",1,"2",0.63,"2",0.9,2,6,2
"11416","2",0.752803577329538,"2",0.998467696672715,"2",0.982013790037908,"2",0.96,"2",0.79,"2",0.9,2,6,2
"11417","2",0.761250148426074,"2",0.981844011624414,"2",0.982013790037908,"2",0.96,"2",0.87,"2",0.9,2,6,2
"11418","3",0.580002573512181,"2",0.672247990060662,"2",0.880797077977882,"2",0.84,"2",0.585,"2",0.551020408163265,2,5,2
"11419","3",0.832989699646515,"3",0.999230677274581,"3",0.880797077977882,"3",1,"3",0.775,"3",0.873015873015873,3,6,3
"11420","2",0.830169200325275,"2",0.995993422464763,"2",0.880797077977882,"2",0.88,"2",0.865,"2",0.9,2,6,2
"11421","2",0.894608019499047,"2",0.996008287492441,"2",0.880797077977882,"2",1,"2",0.95,"2",0.9,2,6,2
"11422","3",0.511379403522718,"2",0.941635873533832,"2",0.880797077977882,"2",0.72,"2",0.695,"2",0.9,2,5,2
"11423","3",0.809277897548293,"3",0.995872964764787,"3",0.880797077977882,"3",1,"3",0.745,"3",0.873015873015873,3,6,3
"11424","3",0.482652395341814,"3",0.988415135824678,"3",0.119202922022118,"3",1,"3",0.905,"3",0.873015873015873,3,6,3
"11425","2",0.829712396493803,"2",0.925737433725219,"2",0.982013790037908,"2",1,"2",0.91,"2",0.9,2,6,2
"11426","2",0.618618915596014,"2",0.981292782334911,"2",0.880797077977882,"2",0.96,"2",0.78,"2",0.9,2,6,2
"11427","2",0.920805652178475,"2",0.993465194571158,"2",0.982013790037908,"2",0.88,"2",0.71,"2",0.551020408163265,2,6,2
"11428","2",0.534146601581754,"2",0.958556574424582,"2",0.5,"2",0.88,"2",0.625,"2",0.551020408163265,2,6,2
"11429","2",0.935702980331383,"2",0.997699576040791,"2",0.982013790037908,"2",1,"2",0.95,"2",0.9,2,6,2
"11430","2",0.939083204295742,"2",0.999838180039937,"2",0.982013790037908,"2",0.76,"2",0.8,"2",0.9,2,6,2
"11431","2",0.680363349202985,"2",0.680196567400886,"2",0.5,"2",0.88,"2",0.81,"2",0.9,2,6,2
"11432","2",0.511777318868555,"2",0.557553439637281,"2",0.880797077977882,"2",0.76,"2",0.79,"2",0.9,2,6,2
"11433","2",0.679576466070349,"2",0.454732170196339,"2",0.5,"2",0.84,"2",0.78,"2",0.9,2,6,2
"11434","2",0.585150606293824,"2",0.818746239243673,"2",0.5,"2",0.8,"2",0.68,"2",0.9,2,6,2
"11435","2",0.890476296152615,"2",0.996817186595987,"2",0.982013790037908,"2",0.92,"2",0.89,"2",0.9,2,6,2
"11436","2",0.853822998184254,"2",0.994192829019155,"2",0.982013790037908,"2",0.96,"2",0.9,"2",0.9,2,6,2
"11437","2",0.779473415879742,"2",0.976726203846123,"2",0.880797077977882,"2",0.96,"2",0.815,"2",0.9,2,6,2
"11438","3",0.681920844579827,"3",0.668802104862075,"3",0.5,"3",0.96,"3",0.45,"3",0.873015873015873,3,6,3
"11439","2",0.741750264388652,"2",0.99308424036245,"2",0.997527376843365,"2",0.96,"2",0.725,"2",0.9,2,6,2
"11440","2",0.870206073362128,"2",0.998530982758783,"2",0.880797077977882,"2",0.96,"2",0.89,"2",0.9,2,6,2
"11441","2",0.770233811227147,"2",0.993507981820357,"2",0.5,"2",0.68,"2",0.64,"2",0.551020408163265,2,6,2
"11442","2",0.930879146893418,"2",0.998454523880225,"2",0.880797077977882,"2",1,"2",0.925,"2",0.9,2,6,2
"11443","2",0.901584007681191,"2",0.997061096005578,"2",0.982013790037908,"2",1,"2",0.92,"2",0.9,2,6,2
"11444","1",0.874705200640194,"3",0.941515409874968,"1",0.982013790037908,"3",0.92,"3",0.56,"3",0.873015873015873,3,4,1
"11445","2",0.927184393316039,"2",0.996627246906929,"2",0.880797077977882,"2",0.8,"2",0.87,"2",0.9,2,6,2
"11446","2",0.79570200916779,"2",0.996198186330623,"2",0.880797077977882,"2",0.96,"2",0.955,"2",0.9,2,6,2
"11447","1",0.583930678026536,"2",0.930572301252854,"1",0.982013790037908,"2",0.56,"2",0.655,"2",0.9,2,4,1
"11448","2",0.364133994593997,"4",0.785212948209669,"2",0.880797077977882,"2",1,"2",0.475,"2",0.9,2,5,2
"11449","2",0.879053691704552,"2",0.98928905640848,"2",0.880797077977882,"2",1,"2",0.935,"2",0.9,2,6,2
"11450","2",0.882603343396151,"2",0.990508453517609,"2",0.982013790037908,"2",0.92,"2",0.77,"2",0.9,2,6,2
"11451","2",0.811543165638941,"2",0.993583508400478,"2",0.982013790037908,"2",1,"2",0.82,"2",0.9,2,6,2
"11452","2",0.907775736916354,"2",0.985254287752759,"2",0.880797077977882,"2",0.96,"2",0.77,"2",0.9,2,6,2
"11453","2",0.921705354446923,"2",0.99657715480985,"2",0.880797077977882,"2",1,"2",0.975,"2",0.9,2,6,2
"11454","3",0.540933078707282,"3",0.990990650082343,"3",0.5,"3",1,"3",0.765,"3",0.873015873015873,3,6,3
"11455","2",0.961983858649837,"2",0.999712867942558,"2",0.982013790037908,"2",0.96,"2",0.82,"2",0.9,2,6,2
"11456","2",0.962793168479363,"2",0.998048691140238,"2",0.982013790037908,"2",1,"2",0.985,"2",0.9,2,6,2
"11457","2",0.705218851138251,"2",0.991075143094249,"2",0.880797077977882,"2",0.88,"2",0.7,"2",0.9,2,6,2
"11458","3",0.761424212025437,"3",0.820456879884003,"3",0.880797077977882,"3",1,"3",0.8,"3",0.873015873015873,3,6,3
"11459","2",0.624706325113195,"2",0.992546576473452,"2",0.880797077977882,"2",0.96,"2",0.7,"2",0.9,2,6,2
"11460","2",0.886984844679554,"2",0.985903413025484,"2",0.982013790037908,"2",1,"2",0.995,"2",0.9,2,6,2
"11461","2",0.886984844679554,"2",0.985903413025484,"2",0.982013790037908,"2",1,"2",0.995,"2",0.9,2,6,2
"11462","2",0.886984844679554,"2",0.985903413025484,"2",0.982013790037908,"2",1,"2",0.995,"2",0.9,2,6,2
"11463","2",0.832074090751665,"2",0.923571691131469,"2",0.880797077977882,"2",1,"2",0.955,"2",0.9,2,6,2
"11464","2",0.931010344877315,"2",0.970217635934866,"2",0.880797077977882,"2",1,"2",0.915,"2",0.9,2,6,2
"11465","2",0.40481962921792,"4",0.965080926282391,"4",0.880797077977882,"3",0.4,"2",0.37,"4",0.5875,4,3,4
"11466","2",0.87261485912166,"2",0.99435161840279,"2",0.880797077977882,"2",1,"2",0.935,"2",0.9,2,6,2
"11467","2",0.894710109855219,"2",0.998508609214565,"2",0.880797077977882,"2",0.8,"2",0.785,"2",0.9,2,6,2
"11468","2",0.904560089497178,"2",0.994965888709122,"2",0.982013790037908,"2",0.72,"2",0.635,"2",0.9,2,6,2
"11469","2",0.683687395395903,"2",0.931919615601329,"2",0.880797077977882,"2",0.76,"2",0.715,"2",0.9,2,6,2
"11470","2",0.943279079746624,"2",0.995903465035646,"2",0.880797077977882,"2",0.96,"2",0.915,"2",0.9,2,6,2
"11471","2",0.88037622743961,"2",0.989944926077033,"2",0.880797077977882,"2",0.92,"2",0.87,"2",0.9,2,6,2
"11472","2",0.76985664862838,"2",0.974472693825001,"2",0.982013790037908,"2",0.96,"2",0.78,"2",0.9,2,6,2
"11473","2",0.803981316334956,"2",0.995744826898941,"2",0.982013790037908,"2",0.92,"2",0.89,"2",0.9,2,6,2
"11474","2",0.930813850360608,"2",0.980253716884618,"2",0.982013790037908,"2",1,"2",0.855,"2",0.9,2,6,2
"11475","2",0.891025361761179,"2",0.997374071822133,"2",0.982013790037908,"2",1,"2",0.845,"2",0.9,2,6,2
"11476","2",0.840930870545096,"2",0.991479834929885,"2",0.997527376843365,"2",1,"2",0.84,"2",0.9,2,6,2
"11477","2",0.711212287358305,"2",0.733877235388953,"1",0.880797077977882,"2",0.92,"2",0.84,"2",0.9,2,5,2
"11478","2",0.922309409225082,"2",0.99357281903541,"2",0.982013790037908,"2",0.96,"2",0.95,"2",0.9,2,6,2
"11479","2",0.915808791373063,"2",0.998388237280836,"2",0.982013790037908,"2",1,"2",0.925,"2",0.9,2,6,2
"11480","2",0.597730692948964,"3",0.571659393793397,"2",0.5,"2",0.84,"2",0.775,"2",0.9,2,5,2
"11481","2",0.903332333884503,"2",0.994833865995923,"2",0.880797077977882,"2",0.92,"2",0.9,"2",0.9,2,6,2
"11482","2",0.791795794921495,"2",0.657549886979188,"1",0.982013790037908,"2",0.96,"2",0.775,"2",0.9,2,5,1
"11483","2",0.890283808250507,"2",0.993781333886119,"2",0.880797077977882,"2",0.92,"2",0.935,"2",0.9,2,6,2
"11484","2",0.945728272899687,"2",0.991705707245234,"2",0.880797077977882,"2",1,"2",0.955,"2",0.9,2,6,2
"11485","2",0.955676757487042,"2",0.999709515050625,"2",0.880797077977882,"2",1,"2",0.965,"2",0.9,2,6,2
"11486","2",0.934919339609907,"2",0.996948548778992,"2",0.880797077977882,"2",1,"2",0.855,"2",0.9,2,6,2
"11487","2",0.878075324691153,"2",0.994468846478258,"2",0.880797077977882,"2",1,"2",0.98,"2",0.9,2,6,2
"11488","2",0.930478650023972,"2",0.999426880674024,"2",0.880797077977882,"2",1,"2",0.975,"2",0.9,2,6,2
"11489","2",0.9206802064632,"2",0.996432080158702,"2",0.997527376843365,"2",0.96,"2",0.95,"2",0.9,2,6,2
"11490","2",0.835126853723267,"2",0.972130760939387,"2",0.982013790037908,"2",1,"2",0.935,"2",0.9,2,6,2
"11491","2",0.87368235354537,"2",0.995357888870567,"2",0.982013790037908,"2",0.96,"2",0.925,"2",0.9,2,6,2
"11492","3",0.552456493180198,"2",0.97858087569624,"2",0.997527376843365,"2",0.96,"2",0.555,"2",0.9,2,5,2
"11493","2",0.775951452853536,"2",0.995131844389206,"2",0.997527376843365,"2",0.96,"2",0.88,"2",0.9,2,6,2
"11494","2",0.960279972587962,"2",0.992622250570552,"2",0.997527376843365,"2",1,"2",0.905,"2",0.9,2,6,2
"11495","2",0.927860420708267,"2",0.99489691770514,"2",0.880797077977882,"2",0.92,"2",0.86,"2",0.9,2,6,2
"11496","2",0.84675344146026,"2",0.983055103496208,"2",0.880797077977882,"2",0.92,"2",0.895,"2",0.9,2,6,2
"11497","2",0.973347808219069,"2",0.998059767086041,"2",0.997527376843365,"2",0.96,"2",0.85,"2",0.9,2,6,2
"11498","2",0.815158179608579,"2",0.999170332330769,"2",0.999664649869534,"2",0.92,"2",0.845,"2",0.9,2,6,2
"11499","2",0.835595976075013,"2",0.96426979856858,"2",0.5,"2",0.88,"2",0.645,"2",0.551020408163265,2,6,2
"11500","2",0.843560223083076,"2",0.963988385443455,"2",0.880797077977882,"2",0.96,"2",0.83,"2",0.9,2,6,2
"11501","2",0.980459828026516,"2",0.99991732966579,"2",0.997527376843365,"2",0.96,"2",0.94,"2",0.9,2,6,2
"11502","2",0.980459828026516,"2",0.99991732966579,"2",0.997527376843365,"2",0.96,"2",0.94,"2",0.9,2,6,2
"11503","2",0.980459828026516,"2",0.99991732966579,"2",0.997527376843365,"2",0.96,"2",0.94,"2",0.9,2,6,2
"11504","2",0.980459828026516,"2",0.99991732966579,"2",0.997527376843365,"2",0.96,"2",0.94,"2",0.9,2,6,2
"11505","2",0.980459828026516,"2",0.99991732966579,"2",0.997527376843365,"2",0.96,"2",0.94,"2",0.9,2,6,2
"11506","2",0.980459828026516,"2",0.99991732966579,"2",0.997527376843365,"2",0.96,"2",0.94,"2",0.9,2,6,2
"11507","2",0.928796523657745,"2",0.999111241084382,"2",0.982013790037908,"2",1,"2",0.975,"2",0.9,2,6,2
"11508","2",0.761616280235049,"2",0.997237851227397,"2",0.982013790037908,"2",0.8,"2",0.67,"2",0.9,2,6,2
"11509","2",0.963085134963732,"2",0.999565093462303,"2",0.982013790037908,"2",1,"2",0.995,"2",0.9,2,6,2
"11510","2",0.867000392227033,"2",0.997714599531626,"2",0.982013790037908,"2",1,"2",0.985,"2",0.9,2,6,2
"11511","2",0.867000392227033,"2",0.997714599531626,"2",0.982013790037908,"2",1,"2",0.985,"2",0.9,2,6,2
"11512","2",0.755617746637801,"1",0.938535100854314,"2",0.880797077977882,"2",0.72,"2",0.56,"1",0.666666666666667,2,4,1
"11513","2",0.869807992675912,"2",0.666783889809423,"2",0.880797077977882,"2",0.8,"2",0.785,"2",0.9,2,6,2
"11514","2",0.912468877140304,"2",0.997514103058539,"2",0.997527376843365,"2",0.92,"2",0.76,"2",0.9,2,6,2
"11515","2",0.916747297467203,"2",0.995247959977726,"2",0.880797077977882,"2",1,"2",0.985,"2",0.9,2,6,2
"11516","2",0.841698994991658,"2",0.993309681652208,"2",0.5,"2",0.88,"2",0.775,"2",0.567567567567568,2,6,2
"11517","2",0.832425980533435,"2",0.964730377655472,"1",0.880797077977882,"2",0.96,"2",0.94,"2",0.9,2,5,2
"11518","1",0.399669160085185,"1",0.824822219006051,"1",0.982013790037908,"2",0.68,"2",0.63,"2",0.9,1,3,1
"11519","2",0.792964635094844,"2",0.965150315085952,"2",0.880797077977882,"2",0.8,"2",0.83,"2",0.9,2,6,2
